Datetime,Consumption,Region,Year,Month,Day,Hour,Weekday,Weekend,Peak_Hour
2016-02-23 16:00:00,10894.96,DOM,2016,2,23,16,Tuesday,False,False
2016-02-23 17:00:00,3753.01,DAYTON,2016,2,23,17,Tuesday,False,True
2016-02-23 18:00:00,20135.19,AEP,2016,2,23,18,Tuesday,False,True
2016-02-23 18:00:00,9475.38,PJMW,2016,2,23,18,Tuesday,False,True
2016-02-23 19:00:00,4404.67,NI,2016,2,23,19,Tuesday,False,True
2016-02-23 20:00:00,2339.57,EKPC,2016,2,23,20,Tuesday,False,True
2016-02-23 21:00:00,9956.71,DOM,2016,2,23,21,Tuesday,False,True
2016-02-23 22:00:00,3191.8,DAYTON,2016,2,23,22,Tuesday,False,False
2016-02-23 23:00:00,18437.64,AEP,2016,2,23,23,Tuesday,False,False
2016-02-23 23:00:00,8676.53,PJMW,2016,2,23,23,Tuesday,False,False
2016-02-24 00:00:00,3598.27,NI,2016,2,24,0,Wednesday,False,False
2016-02-24 01:00:00,1912.77,EKPC,2016,2,24,1,Wednesday,False,False
2016-02-24 02:00:00,8541.43,DOM,2016,2,24,2,Wednesday,False,False
2016-02-24 03:00:00,2398.21,DAYTON,2016,2,24,3,Wednesday,False,False
2016-02-24 04:00:00,13463.97,AEP,2016,2,24,4,Wednesday,False,False
2016-02-24 04:00:00,6335.99,PJMW,2016,2,24,4,Wednesday,False,False
2016-02-24 05:00:00,3013.6,NI,2016,2,24,5,Wednesday,False,False
2016-02-24 06:00:00,2024.5,EKPC,2016,2,24,6,Wednesday,False,False
2016-02-24 07:00:00,10448.21,DOM,2016,2,24,7,Wednesday,False,False
2016-02-24 08:00:00,3375.05,DAYTON,2016,2,24,8,Wednesday,False,False
2016-02-24 09:00:00,20335.68,AEP,2016,2,24,9,Wednesday,False,False
2016-02-24 09:00:00,9569.73,PJMW,2016,2,24,9,Wednesday,False,False
2016-02-24 10:00:00,4101.23,NI,2016,2,24,10,Wednesday,False,False
2016-02-24 11:00:00,2312.5,EKPC,2016,2,24,11,Wednesday,False,False
2016-02-24 12:00:00,10008.38,DOM,2016,2,24,12,Wednesday,False,False
2016-02-24 13:00:00,3240.77,DAYTON,2016,2,24,13,Wednesday,False,False
2016-02-24 14:00:00,18574.5,AEP,2016,2,24,14,Wednesday,False,False
2016-02-24 14:00:00,8740.94,PJMW,2016,2,24,14,Wednesday,False,False
2016-02-24 15:00:00,3875.45,NI,2016,2,24,15,Wednesday,False,False
2016-02-24 16:00:00,2459.1,EKPC,2016,2,24,16,Wednesday,False,False
2016-02-24 17:00:00,11267.53,DOM,2016,2,24,17,Wednesday,False,True
2016-02-24 18:00:00,3856.08,DAYTON,2016,2,24,18,Wednesday,False,True
2016-02-24 19:00:00,20797.53,AEP,2016,2,24,19,Wednesday,False,True
2016-02-24 19:00:00,9787.07,PJMW,2016,2,24,19,Wednesday,False,True
2016-02-24 20:00:00,4096.03,NI,2016,2,24,20,Wednesday,False,True
2016-02-24 21:00:00,2213.8,EKPC,2016,2,24,21,Wednesday,False,True
2016-02-24 22:00:00,10010.17,DOM,2016,2,24,22,Wednesday,False,False
2016-02-24 23:00:00,3111.73,DAYTON,2016,2,24,23,Wednesday,False,False
2016-02-25 00:00:00,18570.61,AEP,2016,2,25,0,Thursday,False,False
2016-02-25 00:00:00,8739.11,PJMW,2016,2,25,0,Thursday,False,False
2016-02-25 01:00:00,3386.94,NI,2016,2,25,1,Thursday,False,False
2016-02-25 02:00:00,1886.62,EKPC,2016,2,25,2,Thursday,False,False
2016-02-25 03:00:00,7872.83,DOM,2016,2,25,3,Thursday,False,False
2016-02-25 04:00:00,2408.59,DAYTON,2016,2,25,4,Thursday,False,False
2016-02-25 05:00:00,14610.08,AEP,2016,2,25,5,Thursday,False,False
2016-02-25 05:00:00,6875.33,PJMW,2016,2,25,5,Thursday,False,False
2016-02-25 06:00:00,3350.92,NI,2016,2,25,6,Thursday,False,False
2016-02-25 07:00:00,2112.66,EKPC,2016,2,25,7,Thursday,False,False
2016-02-25 08:00:00,10801.28,DOM,2016,2,25,8,Thursday,False,False
2016-02-25 09:00:00,3756.71,DAYTON,2016,2,25,9,Thursday,False,False
2016-02-25 10:00:00,19822.33,AEP,2016,2,25,10,Thursday,False,False
2016-02-25 10:00:00,9328.16,PJMW,2016,2,25,10,Thursday,False,False
2016-02-25 11:00:00,3858.38,NI,2016,2,25,11,Thursday,False,False
2016-02-25 12:00:00,1023.41,EKPC,2016,2,25,12,Thursday,False,False
2016-02-25 13:00:00,9537.11,DOM,2016,2,25,13,Thursday,False,False
2016-02-25 14:00:00,3310.46,DAYTON,2016,2,25,14,Thursday,False,False
2016-02-25 15:00:00,20410.28,AEP,2016,2,25,15,Thursday,False,False
2016-02-25 15:00:00,9604.84,PJMW,2016,2,25,15,Thursday,False,False
2016-02-25 16:00:00,4263.96,NI,2016,2,25,16,Thursday,False,False
2016-02-25 17:00:00,2492.48,EKPC,2016,2,25,17,Thursday,False,True
2016-02-25 18:00:00,11123.12,DOM,2016,2,25,18,Thursday,False,True
2016-02-25 19:00:00,3639.84,DAYTON,2016,2,25,19,Thursday,False,True
2016-02-25 20:00:00,21150.73,AEP,2016,2,25,20,Thursday,False,True
2016-02-25 20:00:00,9953.28,PJMW,2016,2,25,20,Thursday,False,True
2016-02-25 21:00:00,4027.79,NI,2016,2,25,21,Thursday,False,True
2016-02-25 22:00:00,2061.96,EKPC,2016,2,25,22,Thursday,False,False
2016-02-25 23:00:00,9441.07,DOM,2016,2,25,23,Thursday,False,False
2016-02-26 00:00:00,3025.02,DAYTON,2016,2,26,0,Friday,False,False
2016-02-26 01:00:00,16841.96,AEP,2016,2,26,1,Friday,False,False
2016-02-26 01:00:00,7925.63,PJMW,2016,2,26,1,Friday,False,False
2016-02-26 02:00:00,3330.01,NI,2016,2,26,2,Friday,False,False
2016-02-26 03:00:00,1665.59,EKPC,2016,2,26,3,Friday,False,False
2016-02-26 04:00:00,7081.84,DOM,2016,2,26,4,Friday,False,False
2016-02-26 05:00:00,2665.79,DAYTON,2016,2,26,5,Friday,False,False
2016-02-26 06:00:00,16412.67,AEP,2016,2,26,6,Friday,False,False
2016-02-26 06:00:00,7723.61,PJMW,2016,2,26,6,Friday,False,False
2016-02-26 07:00:00,4072.74,NI,2016,2,26,7,Friday,False,False
2016-02-26 08:00:00,2298.84,EKPC,2016,2,26,8,Friday,False,False
2016-02-26 09:00:00,10811.78,DOM,2016,2,26,9,Friday,False,False
2016-02-26 10:00:00,3514.82,DAYTON,2016,2,26,10,Friday,False,False
2016-02-26 11:00:00,19475.6,AEP,2016,2,26,11,Friday,False,False
2016-02-26 11:00:00,9164.99,PJMW,2016,2,26,11,Friday,False,False
2016-02-26 12:00:00,3918.71,NI,2016,2,26,12,Friday,False,False
2016-02-26 13:00:00,2212.03,EKPC,2016,2,26,13,Friday,False,False
2016-02-26 14:00:00,9740.22,DOM,2016,2,26,14,Friday,False,False
2016-02-26 15:00:00,3321.15,DAYTON,2016,2,26,15,Friday,False,False
2016-02-26 16:00:00,21825.2,AEP,2016,2,26,16,Friday,False,False
2016-02-26 16:00:00,10270.68,PJMW,2016,2,26,16,Friday,False,False
2016-02-26 17:00:00,4259.52,NI,2016,2,26,17,Friday,False,True
2016-02-26 18:00:00,2554.32,EKPC,2016,2,26,18,Friday,False,True
2016-02-26 19:00:00,10577.93,DOM,2016,2,26,19,Friday,False,True
2016-02-26 20:00:00,3551.41,DAYTON,2016,2,26,20,Friday,False,True
2016-02-26 21:00:00,19372.21,AEP,2016,2,26,21,Friday,False,True
2016-02-26 21:00:00,9116.34,PJMW,2016,2,26,21,Friday,False,True
2016-02-26 22:00:00,3906.01,NI,2016,2,26,22,Friday,False,False
2016-02-26 23:00:00,1966.4,EKPC,2016,2,26,23,Friday,False,False
2016-02-27 00:00:00,8237.96,DOM,2016,2,27,0,Saturday,True,False
2016-02-27 01:00:00,2567.32,DAYTON,2016,2,27,1,Saturday,True,False
2016-02-27 02:00:00,14133.22,AEP,2016,2,27,2,Saturday,True,False
2016-02-27 02:00:00,6650.93,PJMW,2016,2,27,2,Saturday,True,False
2016-02-27 03:00:00,2493.29,NI,2016,2,27,3,Saturday,True,False
2016-02-27 04:00:00,1352.47,EKPC,2016,2,27,4,Saturday,True,False
2016-02-27 05:00:00,6715.31,DOM,2016,2,27,5,Saturday,True,False
2016-02-27 06:00:00,2521.0,DAYTON,2016,2,27,6,Saturday,True,False
2016-02-27 07:00:00,16250.87,AEP,2016,2,27,7,Saturday,True,False
2016-02-27 07:00:00,7647.47,PJMW,2016,2,27,7,Saturday,True,False
2016-02-27 08:00:00,3483.62,NI,2016,2,27,8,Saturday,True,False
2016-02-27 09:00:00,1992.69,EKPC,2016,2,27,9,Saturday,True,False
2016-02-27 10:00:00,9643.86,DOM,2016,2,27,10,Saturday,True,False
2016-02-27 11:00:00,2896.13,DAYTON,2016,2,27,11,Saturday,True,False
2016-02-27 12:00:00,16440.6,AEP,2016,2,27,12,Saturday,True,False
2016-02-27 12:00:00,7736.75,PJMW,2016,2,27,12,Saturday,True,False
2016-02-27 13:00:00,3438.71,NI,2016,2,27,13,Saturday,True,False
2016-02-27 14:00:00,1912.83,EKPC,2016,2,27,14,Saturday,True,False
2016-02-27 15:00:00,8848.89,DOM,2016,2,27,15,Saturday,True,False
2016-02-27 16:00:00,3173.98,DAYTON,2016,2,27,16,Saturday,True,False
2016-02-27 17:00:00,19094.23,AEP,2016,2,27,17,Saturday,True,True
2016-02-27 17:00:00,8985.52,PJMW,2016,2,27,17,Saturday,True,True
2016-02-27 18:00:00,3717.67,NI,2016,2,27,18,Saturday,True,True
2016-02-27 19:00:00,2163.6,EKPC,2016,2,27,19,Saturday,True,True
2016-02-27 20:00:00,8963.61,DOM,2016,2,27,20,Saturday,True,True
2016-02-27 21:00:00,2984.29,DAYTON,2016,2,27,21,Saturday,True,True
2016-02-27 22:00:00,16478.77,AEP,2016,2,27,22,Saturday,True,False
2016-02-27 22:00:00,7754.72,PJMW,2016,2,27,22,Saturday,True,False
2016-02-27 23:00:00,3213.03,NI,2016,2,27,23,Saturday,True,False
2016-02-28 00:00:00,1796.61,EKPC,2016,2,28,0,Sunday,True,False
2016-02-28 01:00:00,7640.09,DOM,2016,2,28,1,Sunday,True,False
2016-02-28 02:00:00,2475.77,DAYTON,2016,2,28,2,Sunday,True,False
2016-02-28 03:00:00,12894.72,AEP,2016,2,28,3,Sunday,True,False
2016-02-28 03:00:00,6068.1,PJMW,2016,2,28,3,Sunday,True,False
2016-02-28 04:00:00,2349.21,NI,2016,2,28,4,Sunday,True,False
2016-02-28 05:00:00,1476.54,EKPC,2016,2,28,5,Sunday,True,False
2016-02-28 06:00:00,7927.29,DOM,2016,2,28,6,Sunday,True,False
2016-02-28 07:00:00,3015.1,DAYTON,2016,2,28,7,Sunday,True,False
2016-02-28 08:00:00,16762.61,AEP,2016,2,28,8,Sunday,True,False
2016-02-28 08:00:00,7888.29,PJMW,2016,2,28,8,Sunday,True,False
2016-02-28 09:00:00,3671.47,NI,2016,2,28,9,Sunday,True,False
2016-02-28 10:00:00,2097.24,EKPC,2016,2,28,10,Sunday,True,False
2016-02-28 11:00:00,9012.19,DOM,2016,2,28,11,Sunday,True,False
2016-02-28 12:00:00,2700.18,DAYTON,2016,2,28,12,Sunday,True,False
2016-02-28 13:00:00,16578.91,AEP,2016,2,28,13,Sunday,True,False
2016-02-28 13:00:00,7801.84,PJMW,2016,2,28,13,Sunday,True,False
2016-02-28 14:00:00,3565.82,NI,2016,2,28,14,Sunday,True,False
2016-02-28 15:00:00,2023.39,EKPC,2016,2,28,15,Sunday,True,False
2016-02-28 16:00:00,9165.19,DOM,2016,2,28,16,Sunday,True,False
2016-02-28 17:00:00,3210.04,DAYTON,2016,2,28,17,Sunday,True,True
2016-02-28 18:00:00,19707.38,AEP,2016,2,28,18,Sunday,True,True
2016-02-28 18:00:00,9274.06,PJMW,2016,2,28,18,Sunday,True,True
2016-02-28 19:00:00,3907.27,NI,2016,2,28,19,Sunday,True,True
2016-02-28 20:00:00,2141.46,EKPC,2016,2,28,20,Sunday,True,True
2016-02-28 21:00:00,9156.61,DOM,2016,2,28,21,Sunday,True,True
2016-02-28 22:00:00,2847.42,DAYTON,2016,2,28,22,Sunday,True,False
2016-02-28 23:00:00,15920.43,AEP,2016,2,28,23,Sunday,True,False
2016-02-28 23:00:00,7491.97,PJMW,2016,2,28,23,Sunday,True,False
2016-02-29 00:00:00,3613.99,NI,2016,2,29,0,Monday,False,False
2016-02-29 01:00:00,2047.63,EKPC,2016,2,29,1,Monday,False,False
2016-02-29 02:00:00,8801.85,DOM,2016,2,29,2,Monday,False,False
2016-02-29 03:00:00,2590.55,DAYTON,2016,2,29,3,Monday,False,False
2016-02-29 04:00:00,12836.81,AEP,2016,2,29,4,Monday,False,False
2016-02-29 04:00:00,6040.85,PJMW,2016,2,29,4,Monday,False,False
2016-02-29 05:00:00,3012.29,NI,2016,2,29,5,Monday,False,False
2016-02-29 06:00:00,2015.7,EKPC,2016,2,29,6,Monday,False,False
2016-02-29 07:00:00,10102.22,DOM,2016,2,29,7,Monday,False,False
2016-02-29 08:00:00,3452.7,DAYTON,2016,2,29,8,Monday,False,False
2016-02-29 09:00:00,22148.36,AEP,2016,2,29,9,Monday,False,False
2016-02-29 09:00:00,10422.76,PJMW,2016,2,29,9,Monday,False,False
2016-02-29 10:00:00,3977.07,NI,2016,2,29,10,Monday,False,False
2016-02-29 11:00:00,2208.61,EKPC,2016,2,29,11,Monday,False,False
2016-02-29 12:00:00,10013.73,DOM,2016,2,29,12,Monday,False,False
2016-02-29 13:00:00,3483.41,DAYTON,2016,2,29,13,Monday,False,False
2016-02-29 14:00:00,18351.27,AEP,2016,2,29,14,Monday,False,False
2016-02-29 14:00:00,8635.89,PJMW,2016,2,29,14,Monday,False,False
2016-02-29 15:00:00,3977.78,NI,2016,2,29,15,Monday,False,False
2016-02-29 16:00:00,2465.51,EKPC,2016,2,29,16,Monday,False,False
2016-02-29 17:00:00,11108.46,DOM,2016,2,29,17,Monday,False,True
2016-02-29 18:00:00,3715.08,DAYTON,2016,2,29,18,Monday,False,True
2016-02-29 19:00:00,21349.24,AEP,2016,2,29,19,Monday,False,True
2016-02-29 19:00:00,10046.7,PJMW,2016,2,29,19,Monday,False,True
2016-02-29 20:00:00,4212.52,NI,2016,2,29,20,Monday,False,True
2016-02-29 21:00:00,2358.54,EKPC,2016,2,29,21,Monday,False,True
2016-02-29 22:00:00,10287.24,DOM,2016,2,29,22,Monday,False,False
2016-02-29 23:00:00,3241.51,DAYTON,2016,2,29,23,Monday,False,False
2016-03-01 00:00:00,18673.07,AEP,2016,3,1,0,Tuesday,False,False
2016-03-01 00:00:00,8787.33,PJMW,2016,3,1,0,Tuesday,False,False
2016-03-01 01:00:00,3732.63,NI,2016,3,1,1,Tuesday,False,False
2016-03-01 02:00:00,1997.6,EKPC,2016,3,1,2,Tuesday,False,False
2016-03-01 03:00:00,7924.04,DOM,2016,3,1,3,Tuesday,False,False
2016-03-01 04:00:00,2489.24,DAYTON,2016,3,1,4,Tuesday,False,False
2016-03-01 05:00:00,15839.23,AEP,2016,3,1,5,Tuesday,False,False
2016-03-01 05:00:00,7453.75,PJMW,2016,3,1,5,Tuesday,False,False
2016-03-01 06:00:00,3796.06,NI,2016,3,1,6,Tuesday,False,False
2016-03-01 07:00:00,2213.92,EKPC,2016,3,1,7,Tuesday,False,False
2016-03-01 08:00:00,11110.5,DOM,2016,3,1,8,Tuesday,False,False
2016-03-01 09:00:00,3703.35,DAYTON,2016,3,1,9,Tuesday,False,False
2016-03-01 10:00:00,20935.66,AEP,2016,3,1,10,Tuesday,False,False
2016-03-01 10:00:00,9852.08,PJMW,2016,3,1,10,Tuesday,False,False
2016-03-01 11:00:00,4253.68,NI,2016,3,1,11,Tuesday,False,False
2016-03-01 12:00:00,2371.55,EKPC,2016,3,1,12,Tuesday,False,False
2016-03-01 13:00:00,10303.16,DOM,2016,3,1,13,Tuesday,False,False
2016-03-01 14:00:00,3294.17,DAYTON,2016,3,1,14,Tuesday,False,False
2016-03-01 15:00:00,19896.95,AEP,2016,3,1,15,Tuesday,False,False
2016-03-01 15:00:00,9363.27,PJMW,2016,3,1,15,Tuesday,False,False
2016-03-01 16:00:00,4515.48,NI,2016,3,1,16,Tuesday,False,False
2016-03-01 17:00:00,2384.86,EKPC,2016,3,1,17,Tuesday,False,True
2016-03-01 18:00:00,12266.48,DOM,2016,3,1,18,Tuesday,False,True
2016-03-01 19:00:00,3958.52,DAYTON,2016,3,1,19,Tuesday,False,True
2016-03-01 20:00:00,22194.85,AEP,2016,3,1,20,Tuesday,False,True
2016-03-01 20:00:00,10444.64,PJMW,2016,3,1,20,Tuesday,False,True
2016-03-01 21:00:00,4187.08,NI,2016,3,1,21,Tuesday,False,True
2016-03-01 22:00:00,2172.2,EKPC,2016,3,1,22,Tuesday,False,False
2016-03-01 23:00:00,10268.45,DOM,2016,3,1,23,Tuesday,False,False
2016-03-02 00:00:00,3391.57,DAYTON,2016,3,2,0,Wednesday,False,False
2016-03-02 01:00:00,18513.97,AEP,2016,3,2,1,Wednesday,False,False
2016-03-02 01:00:00,8712.46,PJMW,2016,3,2,1,Wednesday,False,False
2016-03-02 02:00:00,3376.74,NI,2016,3,2,2,Wednesday,False,False
2016-03-02 03:00:00,1762.56,EKPC,2016,3,2,3,Wednesday,False,False
2016-03-02 04:00:00,7348.48,DOM,2016,3,2,4,Wednesday,False,False
2016-03-02 05:00:00,2631.97,DAYTON,2016,3,2,5,Wednesday,False,False
2016-03-02 06:00:00,18141.33,AEP,2016,3,2,6,Wednesday,False,False
2016-03-02 06:00:00,8537.09,PJMW,2016,3,2,6,Wednesday,False,False
2016-03-02 07:00:00,3912.11,NI,2016,3,2,7,Wednesday,False,False
2016-03-02 08:00:00,2402.07,EKPC,2016,3,2,8,Wednesday,False,False
2016-03-02 09:00:00,10968.71,DOM,2016,3,2,9,Wednesday,False,False
2016-03-02 10:00:00,3562.59,DAYTON,2016,3,2,10,Wednesday,False,False
2016-03-02 11:00:00,20503.89,AEP,2016,3,2,11,Wednesday,False,False
2016-03-02 11:00:00,9648.89,PJMW,2016,3,2,11,Wednesday,False,False
2016-03-02 12:00:00,4210.28,NI,2016,3,2,12,Wednesday,False,False
2016-03-02 13:00:00,2284.58,EKPC,2016,3,2,13,Wednesday,False,False
2016-03-02 14:00:00,10010.72,DOM,2016,3,2,14,Wednesday,False,False
2016-03-02 15:00:00,3707.03,DAYTON,2016,3,2,15,Wednesday,False,False
2016-03-02 16:00:00,22437.98,AEP,2016,3,2,16,Wednesday,False,False
2016-03-02 16:00:00,10559.05,PJMW,2016,3,2,16,Wednesday,False,False
2016-03-02 17:00:00,4459.2,NI,2016,3,2,17,Wednesday,False,True
2016-03-02 18:00:00,2594.33,EKPC,2016,3,2,18,Wednesday,False,True
2016-03-02 19:00:00,11873.6,DOM,2016,3,2,19,Wednesday,False,True
2016-03-02 20:00:00,3951.29,DAYTON,2016,3,2,20,Wednesday,False,True
2016-03-02 21:00:00,20140.04,AEP,2016,3,2,21,Wednesday,False,True
2016-03-02 21:00:00,9477.67,PJMW,2016,3,2,21,Wednesday,False,True
2016-03-02 22:00:00,3889.97,NI,2016,3,2,22,Wednesday,False,False
2016-03-02 23:00:00,2295.47,EKPC,2016,3,2,23,Wednesday,False,False
2016-03-03 00:00:00,10034.9,DOM,2016,3,3,0,Thursday,False,False
2016-03-03 01:00:00,3179.57,DAYTON,2016,3,3,1,Thursday,False,False
2016-03-03 02:00:00,16453.81,AEP,2016,3,3,2,Thursday,False,False
2016-03-03 02:00:00,7742.97,PJMW,2016,3,3,2,Thursday,False,False
2016-03-03 03:00:00,3168.26,NI,2016,3,3,3,Thursday,False,False
2016-03-03 04:00:00,1685.81,EKPC,2016,3,3,4,Thursday,False,False
2016-03-03 05:00:00,7908.26,DOM,2016,3,3,5,Thursday,False,False
2016-03-03 06:00:00,3116.79,DAYTON,2016,3,3,6,Thursday,False,False
2016-03-03 07:00:00,18910.5,AEP,2016,3,3,7,Thursday,False,False
2016-03-03 07:00:00,8899.06,PJMW,2016,3,3,7,Thursday,False,False
2016-03-03 08:00:00,4408.33,NI,2016,3,3,8,Thursday,False,False
2016-03-03 09:00:00,2501.16,EKPC,2016,3,3,9,Thursday,False,False
2016-03-03 10:00:00,11041.72,DOM,2016,3,3,10,Thursday,False,False
2016-03-03 11:00:00,3598.96,DAYTON,2016,3,3,11,Thursday,False,False
2016-03-03 12:00:00,19785.23,AEP,2016,3,3,12,Thursday,False,False
2016-03-03 12:00:00,9310.7,PJMW,2016,3,3,12,Thursday,False,False
2016-03-03 13:00:00,4128.25,NI,2016,3,3,13,Thursday,False,False
2016-03-03 14:00:00,2371.16,EKPC,2016,3,3,14,Thursday,False,False
2016-03-03 15:00:00,10796.84,DOM,2016,3,3,15,Thursday,False,False
2016-03-03 16:00:00,3855.39,DAYTON,2016,3,3,16,Thursday,False,False
2016-03-03 17:00:00,22352.7,AEP,2016,3,3,17,Thursday,False,True
2016-03-03 17:00:00,10518.92,PJMW,2016,3,3,17,Thursday,False,True
2016-03-03 18:00:00,4547.26,NI,2016,3,3,18,Thursday,False,True
2016-03-03 19:00:00,2588.66,EKPC,2016,3,3,19,Thursday,False,True
2016-03-03 20:00:00,11253.61,DOM,2016,3,3,20,Thursday,False,True
2016-03-03 21:00:00,3665.16,DAYTON,2016,3,3,21,Thursday,False,True
2016-03-03 22:00:00,19464.14,AEP,2016,3,3,22,Thursday,False,False
2016-03-03 22:00:00,9159.6,PJMW,2016,3,3,22,Thursday,False,False
2016-03-03 23:00:00,3896.21,NI,2016,3,3,23,Thursday,False,False
2016-03-04 00:00:00,2306.4,EKPC,2016,3,4,0,Friday,False,False
2016-03-04 01:00:00,9805.81,DOM,2016,3,4,1,Friday,False,False
2016-03-04 02:00:00,2885.68,DAYTON,2016,3,4,2,Friday,False,False
2016-03-04 03:00:00,15198.85,AEP,2016,3,4,3,Friday,False,False
2016-03-04 03:00:00,7152.4,PJMW,2016,3,4,3,Friday,False,False
2016-03-04 04:00:00,2914.48,NI,2016,3,4,4,Friday,False,False
2016-03-04 05:00:00,1819.99,EKPC,2016,3,4,5,Friday,False,False
2016-03-04 06:00:00,9375.1,DOM,2016,3,4,6,Friday,False,False
2016-03-04 07:00:00,3602.33,DAYTON,2016,3,4,7,Friday,False,False
2016-03-04 08:00:00,21197.74,AEP,2016,3,4,8,Friday,False,False
2016-03-04 08:00:00,9975.41,PJMW,2016,3,4,8,Friday,False,False
2016-03-04 09:00:00,4403.51,NI,2016,3,4,9,Friday,False,False
2016-03-04 10:00:00,2563.95,EKPC,2016,3,4,10,Friday,False,False
2016-03-04 11:00:00,10883.17,DOM,2016,3,4,11,Friday,False,False
2016-03-04 12:00:00,3500.0,DAYTON,2016,3,4,12,Friday,False,False
2016-03-04 13:00:00,19711.17,AEP,2016,3,4,13,Friday,False,False
2016-03-04 13:00:00,9275.85,PJMW,2016,3,4,13,Friday,False,False
2016-03-04 14:00:00,4065.79,NI,2016,3,4,14,Friday,False,False
2016-03-04 15:00:00,2411.28,EKPC,2016,3,4,15,Friday,False,False
2016-03-04 16:00:00,11108.1,DOM,2016,3,4,16,Friday,False,False
2016-03-04 17:00:00,3809.9,DAYTON,2016,3,4,17,Friday,False,True
2016-03-04 18:00:00,21702.79,AEP,2016,3,4,18,Friday,False,True
2016-03-04 18:00:00,10213.08,PJMW,2016,3,4,18,Friday,False,True
2016-03-04 19:00:00,4357.28,NI,2016,3,4,19,Friday,False,True
2016-03-04 20:00:00,2445.68,EKPC,2016,3,4,20,Friday,False,True
2016-03-04 21:00:00,10774.66,DOM,2016,3,4,21,Friday,False,True
2016-03-04 22:00:00,3483.83,DAYTON,2016,3,4,22,Friday,False,False
2016-03-04 23:00:00,18992.88,AEP,2016,3,4,23,Friday,False,False
2016-03-04 23:00:00,8937.83,PJMW,2016,3,4,23,Friday,False,False
2016-03-05 00:00:00,3116.75,NI,2016,3,5,0,Saturday,True,False
2016-03-05 01:00:00,1953.1,EKPC,2016,3,5,1,Saturday,True,False
2016-03-05 02:00:00,8050.19,DOM,2016,3,5,2,Saturday,True,False
2016-03-05 03:00:00,2351.58,DAYTON,2016,3,5,3,Saturday,True,False
2016-03-05 04:00:00,13123.57,AEP,2016,3,5,4,Saturday,True,False
2016-03-05 04:00:00,6175.8,PJMW,2016,3,5,4,Saturday,True,False
2016-03-05 05:00:00,2689.02,NI,2016,3,5,5,Saturday,True,False
2016-03-05 06:00:00,1929.22,EKPC,2016,3,5,6,Saturday,True,False
2016-03-05 07:00:00,8916.54,DOM,2016,3,5,7,Saturday,True,False
2016-03-05 08:00:00,3281.44,DAYTON,2016,3,5,8,Saturday,True,False
2016-03-05 09:00:00,18136.37,AEP,2016,3,5,9,Saturday,True,False
2016-03-05 09:00:00,8534.76,PJMW,2016,3,5,9,Saturday,True,False
2016-03-05 10:00:00,3830.46,NI,2016,3,5,10,Saturday,True,False
2016-03-05 11:00:00,2137.96,EKPC,2016,3,5,11,Saturday,True,False
2016-03-05 12:00:00,9163.73,DOM,2016,3,5,12,Saturday,True,False
2016-03-05 13:00:00,3097.41,DAYTON,2016,3,5,13,Saturday,True,False
2016-03-05 14:00:00,17479.04,AEP,2016,3,5,14,Saturday,True,False
2016-03-05 14:00:00,8225.43,PJMW,2016,3,5,14,Saturday,True,False
2016-03-05 15:00:00,3654.16,NI,2016,3,5,15,Saturday,True,False
2016-03-05 16:00:00,2173.57,EKPC,2016,3,5,16,Saturday,True,False
2016-03-05 17:00:00,10540.35,DOM,2016,3,5,17,Saturday,True,True
2016-03-05 18:00:00,3406.26,DAYTON,2016,3,5,18,Saturday,True,True
2016-03-05 19:00:00,19969.64,AEP,2016,3,5,19,Saturday,True,True
2016-03-05 19:00:00,9397.48,PJMW,2016,3,5,19,Saturday,True,True
2016-03-05 20:00:00,4010.34,NI,2016,3,5,20,Saturday,True,True
2016-03-05 21:00:00,2012.08,EKPC,2016,3,5,21,Saturday,True,True
2016-03-05 22:00:00,9480.59,DOM,2016,3,5,22,Saturday,True,False
2016-03-05 23:00:00,3157.5,DAYTON,2016,3,5,23,Saturday,True,False
2016-03-06 00:00:00,16412.88,AEP,2016,3,6,0,Sunday,True,False
2016-03-06 00:00:00,7723.71,PJMW,2016,3,6,0,Sunday,True,False
2016-03-06 01:00:00,3322.41,NI,2016,3,6,1,Sunday,True,False
2016-03-06 02:00:00,1786.36,EKPC,2016,3,6,2,Sunday,True,False
2016-03-06 03:00:00,6904.1,DOM,2016,3,6,3,Sunday,True,False
2016-03-06 04:00:00,2202.55,DAYTON,2016,3,6,4,Sunday,True,False
2016-03-06 05:00:00,12924.99,AEP,2016,3,6,5,Sunday,True,False
2016-03-06 05:00:00,6082.35,PJMW,2016,3,6,5,Sunday,True,False
2016-03-06 06:00:00,3208.49,NI,2016,3,6,6,Sunday,True,False
2016-03-06 07:00:00,2071.03,EKPC,2016,3,6,7,Sunday,True,False
2016-03-06 08:00:00,9925.66,DOM,2016,3,6,8,Sunday,True,False
2016-03-06 09:00:00,3434.07,DAYTON,2016,3,6,9,Sunday,True,False
2016-03-06 10:00:00,18164.61,AEP,2016,3,6,10,Sunday,True,False
2016-03-06 10:00:00,8548.05,PJMW,2016,3,6,10,Sunday,True,False
2016-03-06 11:00:00,3639.48,NI,2016,3,6,11,Sunday,True,False
2016-03-06 12:00:00,2162.22,EKPC,2016,3,6,12,Sunday,True,False
2016-03-06 13:00:00,14490.17,DOM,2016,3,6,13,Sunday,True,False
2016-03-06 14:00:00,3093.86,DAYTON,2016,3,6,14,Sunday,True,False
